price,suburb,region,house_type,bedrooms,bathrooms,floor_area,land_size,furnished,payment_terms,agent_name,agency_name,listing_url,scraped_date,has_pool,has_solar,has_borehole,has_garage,has_garden,has_security,has_inverter,has_generator,amenities_count,missing_suburb,missing_region,location_issue,price_per_sqm_floor,price_per_hectare,price_per_bed,price_per_bath,size_ratio,value_density,amenity_score,energy_score,maintenance_burden,modern_amenities,bed_quality,bath_ratio,land_efficiency,segment,data_quality_score
60000.0,,,2 Bedroom House,2.0,1.0,70.0,1300.0,False,,,,https://www.property.co.zw/for-sale/houses-irew242282,2026-04-07,False,True,True,False,True,False,False,False,3,1,1,1,857.1428571428571,461538.4615384615,30000.0,60000.0,0.05384615384615385,0.0011666666666666668,3,1,0,2,0.02857142857142857,0.5,0.05384615384615385,Budget,3
300000.0,Upper Hillside,Harare East,4 Bedroom House,4.0,,320.0,1500.0,False,,,,https://www.property.co.zw/for-sale/houses-gat181085,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,937.5,2000000.0,75000.0,,0.21333333333333335,0.0010666666666666667,1,0,0,0,0.0125,,0.21333333333333335,Premium,6
40000.0,Granary Park,Harare High Density,4 Bedroom House,4.0,,150.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-gat242669,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,266.6666666666667,1333333.3333333335,10000.0,,0.5,0.00375,1,0,0,0,0.02666666666666667,,0.5,Budget,6
200000.0,Daylesford,Gweru,4 Bedroom House,4.0,2.0,,4422.0,False,,,,https://www.property.co.zw/for-sale/houses-eel236240,2026-04-07,False,True,True,True,True,False,False,False,4,0,0,0,,452284.03437358665,50000.0,100000.0,,,4,1,0,2,,0.5,,Mid,5
48000.0,,,4 Bedroom House,4.0,1.0,215.0,400.0,False,,,,https://www.property.co.zw/for-sale/houses-leg241021,2026-04-07,False,False,False,True,True,False,False,False,2,1,1,1,223.25581395348837,1200000.0,12000.0,48000.0,0.5375,0.004479166666666667,2,0,0,0,0.018604651162790697,0.25,0.5375,Budget,3
775000.0,,,House,,,,2400.0,True,,,,https://www.property.co.zw/for-sale/houses-nst239710,2026-04-07,True,True,False,True,True,True,False,False,5,1,1,1,,3229166.666666667,,,,,5,1,2,2,,,,Luxury,2
350000.0,Greendale,Harare East,3 Bedroom House,3.0,2.0,,4100.0,False,,,,https://www.property.co.zw/for-sale/houses-dwn242773,2026-04-07,True,False,True,True,True,False,False,False,4,0,0,0,,853658.5365853659,116666.66666666667,175000.0,,,4,0,0,2,,0.6666666666666666,,Premium,5
1500000.0,Mount Pleasant,Harare North,6 Bedroom House,6.0,6.0,650.0,2000.0,False,,,,https://www.property.co.zw/for-sale/houses-knp224045,2026-04-07,True,True,True,True,True,True,True,False,7,0,0,0,2307.6923076923076,7500000.0,250000.0,250000.0,0.325,0.0004333333333333333,7,2,1,4,0.009230769230769232,1.0,0.325,Luxury,6
27000.0,Dzivarasekwa,Harare High Density,2 Bedroom House,2.0,1.0,220.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-thre240295,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,122.72727272727273,900000.0,13500.0,27000.0,0.7333333333333333,0.008148148148148147,1,0,0,0,0.00909090909090909,0.5,0.7333333333333333,Budget,6
290000.0,Mandara,Harare East,4 Bedroom House,4.0,2.0,180.0,2200.0,False,,,,https://www.property.co.zw/for-sale/houses-rrt216644,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,1611.111111111111,1318181.8181818181,72500.0,145000.0,0.08181818181818182,0.0006206896551724138,2,0,0,1,0.022222222222222223,0.5,0.08181818181818182,Premium,6
70000.0,,,2 Bedroom House,2.0,2.0,,2100.0,False,,,,https://www.property.co.zw/for-sale/houses-vent243087,2026-04-07,False,False,True,False,True,False,False,False,2,1,1,1,,333333.3333333334,35000.0,35000.0,,,2,0,0,1,,1.0,,Budget,2
619000.0,Waterberry Close,"Zimbali Estate, South Africa",5 Bedroom House,5.0,5.0,,1000.0,True,,,,https://www.property.co.zw/for-sale/houses-knp168361,2026-04-07,True,False,False,False,True,False,False,False,2,0,0,0,,6190000.0,123800.0,123800.0,,,2,0,1,1,,1.0,,Luxury,5
32000.0,Dzivarasekwa,Harare High Density,3 Bedroom Townhouse Complex,3.0,1.0,70.0,150.0,False,,,,https://www.property.co.zw/for-sale/townhouses-thre243498,2026-04-07,False,False,True,False,True,True,False,False,3,0,0,0,457.14285714285717,2133333.3333333335,10666.666666666666,32000.0,0.4666666666666667,0.0021875,3,0,1,1,0.04285714285714286,0.3333333333333333,0.4666666666666667,Budget,6
250000.0,Waterfalls,Harare South,3 Bedroom House,3.0,1.0,300.0,6900.0,False,,,,https://www.property.co.zw/for-sale/houses-prcl207003,2026-04-07,True,False,True,False,True,False,False,False,3,0,0,0,833.3333333333334,362318.84057971014,83333.33333333333,250000.0,0.043478260869565216,0.0012,3,0,0,2,0.01,0.3333333333333333,0.043478260869565216,Premium,6
1200000.0,Helensvale,Harare North,16 Bedroom House,16.0,10.0,4000.0,12000.0,False,,,,https://www.property.co.zw/for-sale/houses-thre212275,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,300.0,1000000.0,75000.0,120000.0,0.3333333333333333,0.0033333333333333335,3,0,0,1,0.004,0.625,0.3333333333333333,Luxury,6
40000.0,Kuwadzana,Harare High Density,7 Bedroom House,7.0,1.0,200.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-nhb243702,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,200.0,1333333.3333333335,5714.285714285715,40000.0,0.6666666666666666,0.005,2,0,1,0,0.035,0.14285714285714285,0.6666666666666666,Budget,6
150000.0,Matsheumhlope,Bulawayo East,3 Bedroom House,3.0,2.0,150.0,4000.0,False,,,,https://www.property.co.zw/for-sale/houses-rrt235828,2026-04-07,False,False,True,False,True,True,False,False,3,0,0,0,1000.0,375000.0,50000.0,75000.0,0.0375,0.001,3,0,1,1,0.02,0.6666666666666666,0.0375,Mid,6
110000.0,Sandton Park,Harare West,5 Bedroom House,5.0,2.0,1000.0,1000.0,False,,,,https://www.property.co.zw/for-sale/houses-tsk237461,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,110.0,1100000.0,22000.0,55000.0,1.0,0.00909090909090909,2,0,0,1,0.005,0.4,1.0,Budget,6
23000.0,Dzivarasekwa,Harare High Density,2 Bedroom House,2.0,1.0,220.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-thre240670,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,104.54545454545455,766666.6666666667,11500.0,23000.0,0.7333333333333333,0.009565217391304347,1,0,0,0,0.00909090909090909,0.5,0.7333333333333333,Budget,6
185000.0,Waterfalls,Harare South,4 Bedroom House,4.0,2.0,200.0,4047.0,False,,,,https://www.property.co.zw/for-sale/houses-rws220915,2026-04-07,False,True,False,False,True,True,False,False,3,0,0,0,925.0,457128.7373362985,46250.0,92500.0,0.04941932295527551,0.001081081081081081,3,1,1,1,0.02,0.5,0.04941932295527551,Mid,6
55000.0,Glaudina,Harare West,3 Bedroom House,3.0,2.0,,200.0,False,,,,https://www.property.co.zw/for-sale/houses-pry242325,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,,2750000.0,18333.333333333332,27500.0,,,2,0,0,1,,0.6666666666666666,,Budget,5
350000.0,Eastlea,Harare East,4 Bedroom House,4.0,2.0,300.0,1700.0,False,,,,https://www.property.co.zw/for-sale/houses-jspp220058,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,1166.6666666666667,2058823.5294117646,87500.0,175000.0,0.17647058823529413,0.0008571428571428571,2,0,0,1,0.013333333333333334,0.5,0.17647058823529413,Premium,6
35000.0,St. Marys,Chitungwiza,4 Bedroom House,4.0,1.0,70.0,150.0,False,,,,https://www.property.co.zw/for-sale/houses-thre243635,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,500.0,2333333.3333333335,8750.0,35000.0,0.4666666666666667,0.002,1,0,0,0,0.05714285714285714,0.25,0.4666666666666667,Budget,6
120000.0,,,4 Bedroom House,4.0,,,4672.0,False,,,,https://www.property.co.zw/for-sale/houses-gzr225596,2026-04-07,True,False,False,True,True,False,False,False,3,1,1,1,,256849.31506849316,30000.0,,,,3,0,0,1,,,,Mid,2
65000.0,Springvale,Ruwa,3 Bedroom House,3.0,2.0,160.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp213090,2026-04-07,False,False,False,True,True,True,False,False,3,0,0,0,406.25,2166666.666666667,21666.666666666668,32500.0,0.5333333333333333,0.0024615384615384616,3,0,1,0,0.01875,0.6666666666666666,0.5333333333333333,Budget,6
170000.0,New Marlborough,Harare West,4 Bedroom House,4.0,2.0,,2000.0,False,,,,https://www.property.co.zw/for-sale/houses-cpc244183,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,,850000.0,42500.0,85000.0,,,3,0,0,1,,0.5,,Mid,5
150000.0,Mabvazuva,Ruwa,4 Bedroom House,4.0,,400.0,620.0,False,,,,https://www.property.co.zw/for-sale/houses-rws237531,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,375.0,2419354.8387096776,37500.0,,0.6451612903225806,0.0026666666666666666,1,0,0,0,0.01,,0.6451612903225806,Mid,6
40000.0,Granary Park,Harare High Density,6 Bedroom House,6.0,2.0,155.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-leg237021,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,258.06451612903226,1333333.3333333335,6666.666666666667,20000.0,0.5166666666666667,0.003875,1,0,0,0,0.03870967741935484,0.3333333333333333,0.5166666666666667,Budget,6
250000.0,Eastlea,Harare East,3 Bedroom House,3.0,1.0,1.0,1616.0,False,,,,https://www.property.co.zw/for-sale/houses-dwn230230,2026-04-07,True,False,True,True,True,True,False,False,5,0,0,0,250000.0,1547029.702970297,83333.33333333333,250000.0,0.0006188118811881188,4e-06,5,0,1,2,3.0,0.3333333333333333,0.0006188118811881188,Premium,6
360000.0,Greystone Park,Harare North,3 Bedroom Townhouse Complex,3.0,4.0,,,False,,,,https://www.property.co.zw/for-sale/townhouses-dtp167856,2026-04-07,True,True,True,False,True,False,False,False,4,0,0,0,,,120000.0,90000.0,,,4,1,0,3,,1.3333333333333333,,Premium,4
130000.0,Ashdown Park,Harare West,3 Bedroom House,3.0,1.0,300.0,800.0,False,,,,https://www.property.co.zw/for-sale/houses-mtfp244144,2026-04-07,True,False,False,True,True,False,False,False,3,0,0,0,433.3333333333333,1625000.0,43333.333333333336,130000.0,0.375,0.002307692307692308,3,0,0,1,0.01,0.3333333333333333,0.375,Mid,6
200000.0,Greendale North,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,200.0,500.0,False,,,,https://www.property.co.zw/for-sale/townhouses-gat237928,2026-04-07,False,True,False,True,True,True,False,False,4,0,0,0,1000.0,4000000.0,66666.66666666667,100000.0,0.4,0.001,4,1,1,1,0.015,0.6666666666666666,0.4,Mid,6
1650000.0,Borrowdale Brooke,Harare North,6 Bedroom Townhouse Complex,6.0,5.0,,1211.0,False,,,,https://www.property.co.zw/for-sale/townhouses-aps240050,2026-04-07,True,False,True,True,True,True,False,False,5,0,0,0,,13625103.220478943,275000.0,330000.0,,,5,0,1,2,,0.8333333333333334,,Luxury,5
1100000.0,Borrowdale,Harare North,3 Bedroom House,3.0,1.0,250.0,4047.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp230816,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,4400.0,2718062.762540153,366666.6666666667,1100000.0,0.06177415369409439,0.00022727272727272727,1,0,0,0,0.012,0.3333333333333333,0.06177415369409439,Luxury,6
575000.0,Hogerty Hill,Harare North,5 Bedroom House,5.0,5.0,1.0,5000.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp215448,2026-04-07,True,False,True,False,True,False,True,False,4,0,0,0,575000.0,1150000.0,115000.0,115000.0,0.0002,1.7391304347826088e-06,4,1,0,3,5.0,1.0,0.0002,Luxury,6
340000.0,Strathaven,Harare West,4 Bedroom House,4.0,2.0,800.0,1080.0,False,,,,https://www.property.co.zw/for-sale/houses-leg238911,2026-04-07,True,True,True,False,True,False,False,False,4,0,0,0,425.0,3148148.1481481483,85000.0,170000.0,0.7407407407407407,0.002352941176470588,4,1,0,3,0.005,0.5,0.7407407407407407,Premium,6
150000.0,Bluff Hill,Harare West,4 Bedroom House,4.0,,,1000.0,False,,,,https://www.property.co.zw/for-sale/houses-ash216149,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,,1500000.0,37500.0,,,,2,0,0,1,,,,Mid,5
30000.0,Budiriro,Harare High Density,2 Bedroom House,2.0,1.0,1.0,450.0,False,,,,https://www.property.co.zw/for-sale/houses-cpc240763,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,30000.0,666666.6666666667,15000.0,30000.0,0.0022222222222222222,3.3333333333333335e-05,1,0,0,0,2.0,0.5,0.0022222222222222222,Budget,6
300000.0,Burnside,Bulawayo East,3 Bedroom House,3.0,2.0,600.0,6839.0,True,,,,https://www.property.co.zw/for-sale/houses-fac237655,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,500.0,438660.6228980845,100000.0,150000.0,0.0877321245796169,0.002,4,0,2,1,0.005,0.6666666666666666,0.0877321245796169,Premium,6
550000.0,Chisipite,Harare North,6 Bedroom House,6.0,4.0,450.0,2100.0,False,,,,https://www.property.co.zw/for-sale/houses-mtfp240263,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,1222.2222222222222,2619047.619047619,91666.66666666667,137500.0,0.21428571428571427,0.0008181818181818182,2,0,0,1,0.013333333333333334,0.6666666666666666,0.21428571428571427,Luxury,6
105000.0,,,4 Bedroom House,4.0,2.0,250.0,2100.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp240471,2026-04-07,True,True,True,True,True,False,True,False,6,1,1,1,420.0,500000.0,26250.0,52500.0,0.11904761904761904,0.002380952380952381,6,2,0,4,0.016,0.5,0.11904761904761904,Budget,3
60000.0,Tynwald,Harare West,4 Bedroom House,4.0,2.0,180.0,200.0,False,,,,https://www.property.co.zw/for-sale/houses-rws224486,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,333.3333333333333,3000000.0,15000.0,30000.0,0.9,0.003,1,0,0,0,0.022222222222222223,0.5,0.9,Budget,6
495000.0,Mandara,Harare East,5 Bedroom House,5.0,3.0,250.0,4869.0,False,,,,https://www.property.co.zw/for-sale/houses-sef243009,2026-04-07,True,False,True,False,True,False,False,False,3,0,0,0,1980.0,1016635.8595194086,99000.0,165000.0,0.051345245430273155,0.000505050505050505,3,0,0,2,0.02,0.6,0.051345245430273155,Luxury,6
115000.0,Riverside Park,Ruwa,3 Bedroom House,3.0,3.0,400.0,2300.0,False,,,,https://www.property.co.zw/for-sale/houses-kfk216620,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,287.5,500000.0,38333.333333333336,38333.333333333336,0.17391304347826086,0.0034782608695652175,1,0,0,0,0.0075,1.0,0.17391304347826086,Mid,6
680000.0,Greendale,Harare East,4 Bedroom House,4.0,2.0,800.0,4100.0,False,,,,https://www.property.co.zw/for-sale/houses-leg239241,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,850.0,1658536.5853658537,170000.0,340000.0,0.1951219512195122,0.001176470588235294,2,0,0,0,0.005,0.5,0.1951219512195122,Luxury,6
345000.0,Eastlea,Harare East,3 Bedroom House,3.0,,350.0,1358.0,False,,,,https://www.property.co.zw/for-sale/houses-hvn238587,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,985.7142857142857,2540500.736377025,115000.0,,0.25773195876288657,0.0010144927536231885,2,0,0,0,0.008571428571428572,,0.25773195876288657,Premium,6
365000.0,Vainona,Harare North,16 Unit Townhouse Complex,4.0,3.0,260.0,8112.0,False,,,,https://www.property.co.zw/for-sale/townhouses-rws220608,2026-04-07,True,False,True,False,True,False,False,False,3,0,0,0,1403.8461538461538,449950.6903353057,91250.0,121666.66666666667,0.03205128205128205,0.0007123287671232877,3,0,0,2,0.015384615384615385,0.75,0.03205128205128205,Premium,6
150000.0,Sandton Park,Harare West,5 Bedroom House,5.0,2.0,252.0,1000.0,False,,,,https://www.property.co.zw/for-sale/houses-sef239643,2026-04-07,False,True,True,True,True,False,False,False,4,0,0,0,595.2380952380952,1500000.0,30000.0,75000.0,0.252,0.00168,4,1,0,2,0.01984126984126984,0.4,0.252,Mid,6
290000.0,Glen Lorne,Harare North,4 Bedroom House,4.0,2.0,400.0,4000.0,False,,,,https://www.property.co.zw/for-sale/houses-rws235322,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,725.0,725000.0,72500.0,145000.0,0.1,0.001379310344827586,2,0,0,0,0.01,0.5,0.1,Premium,6
320000.0,Hogerty Hill,Harare North,4 Bedroom House,4.0,,450.0,500.0,False,,,,https://www.property.co.zw/for-sale/houses-ssps215750,2026-04-07,True,False,True,False,True,False,False,False,3,0,0,0,711.1111111111111,6400000.0,80000.0,,0.9,0.00140625,3,0,0,2,0.008888888888888889,,0.9,Premium,6
301875.0,Highlands,Harare North,4 Bedroom Townhouse Complex,4.0,,163.0,300.0,False,,,,https://www.property.co.zw/for-sale/townhouses-prcl206764,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,1851.993865030675,10062500.0,75468.75,,0.5433333333333333,0.0005399585921325051,2,0,1,0,0.024539877300613498,,0.5433333333333333,Premium,6
33000.0,,,3 Bedroom House,3.0,2.0,170.0,1100.0,False,,,,https://www.property.co.zw/for-sale/houses-p21217053,2026-04-07,False,False,False,False,True,False,False,False,1,1,1,1,194.11764705882354,300000.0,11000.0,16500.0,0.15454545454545454,0.005151515151515152,1,0,0,0,0.01764705882352941,0.6666666666666666,0.15454545454545454,Budget,3
850000.0,Burnside,Bulawayo East,4 Bedroom House,4.0,3.0,,4000.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp238977,2026-04-07,True,False,False,True,True,False,False,False,3,0,0,0,,2125000.0,212500.0,283333.3333333333,,,3,0,0,1,,0.75,,Luxury,5
105000.0,Hogerty Hill,Harare North,4 Bedroom House,4.0,4.0,1500.0,1500.0,False,,,,https://www.property.co.zw/for-sale/houses-tsk214398,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,70.0,700000.0,26250.0,26250.0,1.0,0.014285714285714285,2,0,0,0,0.0026666666666666666,1.0,1.0,Budget,6
30000.0,Granary Park,Harare High Density,4 Bedroom House,4.0,2.0,180.0,280.0,False,,,,https://www.property.co.zw/for-sale/houses-prcl243790,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,166.66666666666666,1071428.5714285714,7500.0,15000.0,0.6428571428571429,0.006,1,0,0,0,0.022222222222222223,0.5,0.6428571428571429,Budget,6
390000.0,Mount Pleasant Heights,Harare North,6 Bedroom House,6.0,4.0,1.0,2182.0,True,,,,https://www.property.co.zw/for-sale/houses-dwn229045,2026-04-07,False,True,True,False,True,True,False,False,4,0,0,0,390000.0,1787351.0540788267,65000.0,97500.0,0.00045829514207149406,2.564102564102564e-06,4,1,2,2,6.0,0.6666666666666666,0.00045829514207149406,Premium,6
135000.0,Parktown,Harare South,3 Bedroom House,3.0,,,1000.0,False,,,,https://www.property.co.zw/for-sale/houses-gat222243,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,,1350000.0,45000.0,,,,1,0,0,0,,,,Mid,5
270000.0,Sandton Park,Harare West,4 Bedroom House,4.0,2.0,1000.0,1000.0,False,,,,https://www.property.co.zw/for-sale/houses-tsk242396,2026-04-07,False,True,True,True,True,False,False,False,4,0,0,0,270.0,2700000.0,67500.0,135000.0,1.0,0.003703703703703704,4,1,0,2,0.004,0.5,1.0,Premium,6
280000.0,Sandton Park,Harare West,5 Bedroom House,5.0,4.0,800.0,4000.0,False,,,,https://www.property.co.zw/for-sale/houses-rws233944,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,350.0,700000.0,56000.0,70000.0,0.2,0.002857142857142857,2,0,0,1,0.00625,0.8,0.2,Premium,6
185000.0,Arlington,Harare South,3 Bedroom House,3.0,2.0,200.0,382.0,False,,,,https://www.property.co.zw/for-sale/houses-glre229909,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,925.0,4842931.937172775,61666.666666666664,92500.0,0.5235602094240838,0.001081081081081081,2,0,0,0,0.015,0.6666666666666666,0.5235602094240838,Mid,6
550000.0,Greystone Park,Harare North,7 Bedroom House,7.0,,371.0,2000.0,False,,,,https://www.property.co.zw/for-sale/houses-rrt218786,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,1482.4797843665767,2750000.0,78571.42857142857,,0.1855,0.0006745454545454546,2,0,0,0,0.018867924528301886,,0.1855,Luxury,6
150000.0,Carrick Creagh,Harare North,4 Bedroom Townhouse Complex,4.0,,237.0,450.0,False,,,,https://www.property.co.zw/for-sale/townhouses-leg234388,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,632.9113924050633,3333333.3333333335,37500.0,,0.5266666666666666,0.00158,1,0,0,0,0.016877637130801686,,0.5266666666666666,Mid,6
300000.0,Belvedere,Harare West,3 Bedroom House,3.0,2.0,,1190.0,False,,,,https://www.property.co.zw/for-sale/houses-rrt243952,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,,2521008.4033613447,100000.0,150000.0,,,1,0,0,0,,0.6666666666666666,,Premium,5
2500000.0,Borrowdale Brooke,Harare North,5 Bedroom House,5.0,5.0,1200.0,4994.0,False,,,,https://www.property.co.zw/for-sale/houses-knp179168,2026-04-07,True,True,True,True,True,False,False,False,5,0,0,0,2083.3333333333335,5006007.20865038,500000.0,500000.0,0.24028834601521826,0.00048,5,1,0,3,0.004166666666666667,1.0,0.24028834601521826,Luxury,6
290000.0,Shawasha Hills,Harare North,5 Bedroom House,5.0,3.0,450.0,3000.0,False,,,,https://www.property.co.zw/for-sale/houses-rws243493,2026-04-07,True,False,True,True,True,True,False,False,5,0,0,0,644.4444444444445,966666.6666666667,58000.0,96666.66666666667,0.15,0.0015517241379310344,5,0,1,2,0.011111111111111112,0.6,0.15,Premium,6
50000.0,Eastview,Harare High Density,4 Bedroom House,4.0,2.0,400.0,500.0,False,,,,https://www.property.co.zw/for-sale/houses-fpc235360,2026-04-07,False,False,False,True,True,True,False,False,3,0,0,0,125.0,1000000.0,12500.0,25000.0,0.8,0.008,3,0,1,0,0.01,0.5,0.8,Budget,6
925000.0,Lewisam,Harare North,4 Bedroom Townhouse Complex,4.0,4.0,316.0,796.0,False,,,,https://www.property.co.zw/for-sale/townhouses-clrp241792,2026-04-07,True,True,True,False,True,True,True,False,6,0,0,0,2927.215189873418,11620603.015075376,231250.0,231250.0,0.3969849246231156,0.0003416216216216216,6,2,1,4,0.012658227848101266,1.0,0.3969849246231156,Luxury,6
370000.0,Vainona,Harare North,5 Bedroom House,5.0,,400.0,2090.0,False,,,,https://www.property.co.zw/for-sale/houses-rws239620,2026-04-07,False,True,True,False,True,False,False,False,3,0,0,0,925.0,1770334.9282296652,74000.0,,0.19138755980861244,0.001081081081081081,3,1,0,2,0.0125,,0.19138755980861244,Premium,6
230000.0,Mt Pleasant Heights,Harare West,5 Bedroom House,5.0,2.0,500.0,2300.0,False,,,,https://www.property.co.zw/for-sale/houses-leg242751,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,460.0,1000000.0,46000.0,115000.0,0.21739130434782608,0.002173913043478261,3,0,0,1,0.01,0.4,0.21739130434782608,Mid,6
260000.0,Tiger'S Kloof,Mutare,3 Bedroom House,3.0,2.0,500.0,4000.0,False,,,,https://www.property.co.zw/for-sale/houses-pgp241239,2026-04-07,False,True,False,True,True,False,False,False,3,0,0,0,520.0,650000.0,86666.66666666667,130000.0,0.125,0.0019230769230769232,3,1,0,1,0.006,0.6666666666666666,0.125,Premium,6
,Four Winds,Bulawayo South,3 Bedroom House,3.0,2.0,,4962.0,False,,,,https://www.property.co.zw/for-sale/houses-jpc219932,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,,,,,,,2,0,0,0,,0.6666666666666666,,,4
250000.0,Greendale North,Harare North,4 Bedroom Townhouse Complex,4.0,3.0,200.0,745.0,False,,,,https://www.property.co.zw/for-sale/townhouses-pgp243451,2026-04-07,False,False,True,False,True,True,False,False,3,0,0,0,1250.0,3355704.697986577,62500.0,83333.33333333333,0.2684563758389262,0.0008,3,0,1,1,0.02,0.75,0.2684563758389262,Premium,6
410000.0,Glaudina,Harare West,5 Bedroom House,5.0,3.0,400.0,10958.0,False,,,,https://www.property.co.zw/for-sale/houses-psp242102,2026-04-07,False,True,True,True,True,False,False,False,4,0,0,0,1025.0,374155.86785909836,82000.0,136666.66666666666,0.036503011498448625,0.000975609756097561,4,1,0,2,0.0125,0.6,0.036503011498448625,Luxury,6
280000.0,Hillside,Harare South,5 Bedroom House,5.0,3.0,450.0,1700.0,False,,,,https://www.property.co.zw/for-sale/houses-glre241605,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,622.2222222222222,1647058.8235294116,56000.0,93333.33333333333,0.2647058823529412,0.0016071428571428571,2,0,0,1,0.011111111111111112,0.6,0.2647058823529412,Premium,6
350000.0,Vainona,Harare North,3 Bedroom House,3.0,2.0,1500.0,2000.0,False,,,,https://www.property.co.zw/for-sale/houses-ssps229466,2026-04-07,True,False,False,True,True,False,False,False,3,0,0,0,233.33333333333334,1750000.0,116666.66666666667,175000.0,0.75,0.004285714285714286,3,0,0,1,0.002,0.6666666666666666,0.75,Premium,6
75000.0,Msasa Park,Harare South,3 Bedroom House,3.0,1.0,120.0,420.0,False,,,,https://www.property.co.zw/for-sale/houses-rws214478,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,625.0,1785714.2857142857,25000.0,75000.0,0.2857142857142857,0.0016,2,0,1,0,0.025,0.3333333333333333,0.2857142857142857,Budget,6
40000.0,,,2 Bedroom Townhouse Complex,2.0,1.0,80.0,800.0,False,,,,https://www.property.co.zw/for-sale/townhouses-thre237766,2026-04-07,False,False,False,False,True,False,False,False,1,1,1,1,500.0,500000.0,20000.0,40000.0,0.1,0.002,1,0,0,0,0.025,0.5,0.1,Budget,3
650000.0,Colne Valley,Harare North,5 Bedroom House,5.0,,1200.0,2300.0,False,,,,https://www.property.co.zw/for-sale/houses-leg238334,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,541.6666666666666,2826086.956521739,130000.0,,0.5217391304347826,0.0018461538461538461,2,0,0,1,0.004166666666666667,,0.5217391304347826,Luxury,6
45000.0,Granary Park,Harare High Density,5 Bedroom House,5.0,2.0,200.0,300.0,False,,,,https://www.property.co.zw/for-sale/houses-thre226374,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,225.0,1500000.0,9000.0,22500.0,0.6666666666666666,0.0044444444444444444,2,0,0,1,0.025,0.4,0.6666666666666666,Budget,6
360000.0,Mount Pleasant,Harare North,3 Bedroom House,3.0,2.0,,2300.0,False,,,,https://www.property.co.zw/for-sale/houses-lcre211920,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,,1565217.3913043477,120000.0,180000.0,,,4,0,1,1,,0.6666666666666666,,Premium,5
120000.0,,,3 Bedroom House,3.0,2.0,196.0,2440.0,False,,,,https://www.property.co.zw/for-sale/houses-fpc240367,2026-04-07,True,False,True,False,True,False,False,False,3,1,1,1,612.2448979591836,491803.2786885246,40000.0,60000.0,0.08032786885245902,0.0016333333333333334,3,0,0,2,0.015306122448979591,0.6666666666666666,0.08032786885245902,Mid,3
