price,suburb,region,house_type,bedrooms,bathrooms,floor_area,land_size,furnished,has_pool,has_solar,has_borehole,has_garage,has_garden,has_security,has_inverter,has_generator,amenities_count,missing_suburb,missing_region,location_issue,price_per_sqm_floor,price_per_hectare,price_per_bed,price_per_bath,size_ratio,value_density,amenity_score,energy_score,maintenance_burden,modern_amenities,bed_quality,bath_ratio,land_efficiency,segment,data_quality_score,log_price,house_category,segment_encoded,region_price_enc,suburb_price_enc,house_category_encoded,is_House,is_Townhouse
47000.0,Zengeza,Chitungwiza,5 Bedroom House,5.0,2.0,300.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,156.66666666666666,470000.0,9400.0,23500.0,0.3,47.0,1,0,1,0,0.0166666666666666,0.4,0.3,Budget,7,10.757924157061597,House,0,35000.0,35000.0,0,True,False
130000.0,Chadcombe,Harare South,4 Bedroom House,4.0,2.0,500.0,1705.0,0,0,0,1,1,1,1,0,0,4,0,0,0,260.0,762463.3431085043,32500.0,65000.0,0.2932551319648094,76.24633431085044,3,1,1,0,0.008,0.5,0.2932551319648094,Mid,7,11.775297421715827,House,1,145000.0,160000.0,0,True,False
400000.0,Mount Pleasant Heights,Harare North,4 Bedroom House,4.0,3.0,370.0,1800.0,0,1,0,1,1,1,1,0,0,5,0,0,0,1081.081081081081,2222222.2222222225,100000.0,133333.33333333334,0.20555555555555555,222.22222222222223,4,1,2,0,0.0108108108108108,0.75,0.2055555555555555,Premium,7,12.899222326086994,House,2,470000.0,350000.0,0,True,False
1800000.0,Quinnington,Harare North,9 Bedroom House,9.0,6.0,2000.0,42000.0,0,1,1,1,1,1,1,0,0,6,0,0,0,900.0,428571.4285714286,200000.0,300000.0,0.047619047619047616,42.857142857142854,4,2,2,1,0.0045,0.6666666666666666,0.0476190476190476,Luxury,7,14.403297778421795,House,3,470000.0,350000.0,0,True,False
1100000.0,Glen Lorne,Harare North,4 Bedroom House,4.0,3.0,800.0,7243.0,0,1,1,1,1,1,1,0,0,6,0,0,0,1375.0,1518707.717796493,275000.0,366666.6666666667,0.11045147038519951,151.87077177964932,4,2,2,1,0.005,0.75,0.1104514703851995,Luxury,7,13.910821646859095,House,3,470000.0,650000.0,0,True,False
700000.0,Borrowdale,Harare North,5 Bedroom House,5.0,3.0,1000.0,3000.0,0,1,1,1,1,1,0,0,0,5,0,0,0,700.0,2333333.3333333335,140000.0,233333.33333333334,0.3333333333333333,233.33333333333334,3,2,2,1,0.005,0.6,0.3333333333333333,Luxury,7,13.45883704259595,House,3,470000.0,700000.0,0,True,False
120000.0,Waterfalls,Harare South,3 Bedroom Townhouse Complex,3.0,2.0,120.0,500.0,0,0,0,1,1,1,1,0,0,4,0,0,0,1000.0,2400000.0,40000.0,60000.0,0.24,240.0,3,1,1,0,0.025,0.6666666666666666,0.24,Mid,7,11.695255355062795,Townhouse,1,145000.0,135000.0,1,False,True
155000.0,Westgate,Harare West,4 Bedroom House,4.0,2.0,300.0,900.0,0,0,0,1,0,1,0,0,0,2,0,0,0,516.6666666666666,1722222.2222222222,38750.0,77500.0,0.3333333333333333,172.22222222222223,1,1,1,0,0.0133333333333333,0.5,0.3333333333333333,Mid,7,11.951186847493476,House,1,200000.0,150000.0,0,True,False
800000.0,Highlands,Harare North,3 Bedroom House,3.0,1.0,300.0,11000.0,0,0,0,0,0,1,1,0,0,2,0,0,0,2666.6666666666665,727272.7272727272,266666.6666666667,800000.0,0.02727272727272727,72.72727272727273,2,0,1,0,0.01,0.3333333333333333,0.0272727272727272,Luxury,7,13.592368256649284,House,3,470000.0,395000.0,0,True,False
120000.0,Unknown,Unknown,3 Bedroom House,3.0,2.0,220.0,1031.0,0,0,0,0,0,1,0,0,0,1,1,1,1,545.4545454545455,1163918.5257032008,40000.0,60000.0,0.2133850630455868,116.39185257032008,1,0,1,0,0.0136363636363636,0.6666666666666666,0.2133850630455868,Mid,7,11.695255355062795,House,1,105000.0,105000.0,0,True,False
400000.0,Gletwin Park,Harare North,4 Bedroom House,4.0,3.0,485.0,2800.0,0,0,0,1,1,1,1,0,0,4,0,0,0,824.7422680412371,1428571.4285714284,100000.0,133333.33333333334,0.1732142857142857,142.85714285714286,3,1,1,0,0.0082474226804123,0.75,0.1732142857142857,Premium,7,12.899222326086994,House,2,470000.0,420000.0,0,True,False
250000.0,Marlborough,Harare West,4 Bedroom House,4.0,3.0,500.0,2002.0,0,0,1,1,1,1,0,0,0,4,0,0,0,500.0,1248751.248751249,62500.0,83333.33333333333,0.24975024975024976,124.87512487512487,2,2,1,1,0.008,0.75,0.2497502497502497,Premium,7,12.429220196836383,House,2,200000.0,260000.0,0,True,False
260000.0,Hatfield,Harare South,4 Bedroom House,4.0,2.0,500.0,4217.0,0,0,1,0,1,1,0,0,0,3,0,0,0,520.0,616552.0512212473,65000.0,130000.0,0.11856770215793218,61.655205122124734,2,1,1,1,0.008,0.5,0.1185677021579321,Premium,7,12.468440756144114,House,2,145000.0,215000.0,0,True,False
45000.0,Tynwald,Harare West,3 Bedroom House,3.0,2.0,280.0,380.0,0,0,0,0,0,1,1,0,0,2,0,0,0,160.71428571428572,1184210.5263157894,15000.0,22500.0,0.7368421052631579,118.42105263157895,2,0,1,0,0.0107142857142857,0.6666666666666666,0.7368421052631579,Budget,7,10.714439990727769,House,0,200000.0,110000.0,0,True,False
140000.0,Sunway City,Harare East,3 Bedroom House,3.0,4.0,500.0,1000.0,0,1,1,1,0,1,1,0,0,5,0,0,0,280.0,1400000.0,46666.666666666664,35000.0,0.5,140.0,3,2,2,1,0.006,1.3333333333333333,0.5,Mid,7,11.849404844423074,House,1,250000.0,265000.0,0,True,False
350000.0,Eastlea,Harare East,4 Bedroom House,4.0,2.0,600.0,1397.0,0,0,0,1,1,1,1,0,0,4,0,0,0,583.3333333333334,2505368.6471009306,87500.0,175000.0,0.4294917680744452,250.53686471009306,3,1,1,0,0.0066666666666666,0.5,0.4294917680744452,Premium,7,12.765691290604371,House,2,250000.0,300000.0,0,True,False
95000.0,Zimre Park,Harare East,5 Bedroom House,5.0,2.0,280.0,670.0,0,0,0,0,1,1,0,0,0,2,0,0,0,339.2857142857143,1417910.4477611938,19000.0,47500.0,0.417910447761194,141.7910447761194,2,0,1,0,0.0178571428571428,0.4,0.417910447761194,Budget,7,11.461642696843066,House,0,250000.0,90000.0,0,True,False
400000.0,Pomona,Harare North,3 Bedroom House,3.0,2.0,400.0,2000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1000.0,2000000.0,133333.33333333334,200000.0,0.2,200.0,1,0,1,0,0.0075,0.6666666666666666,0.2,Premium,7,12.899222326086994,House,2,470000.0,400000.0,0,True,False
260000.0,Belvedere,Harare West,4 Bedroom House,4.0,2.0,300.0,1300.0,0,0,1,0,1,1,0,0,0,3,0,0,0,866.6666666666666,2000000.0,65000.0,130000.0,0.23076923076923078,200.0,2,1,1,1,,0.5,,Premium,7,12.468440756144114,House,2,200000.0,250000.0,0,True,False
295000.0,Mount Pleasant,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,72.0,137.0,0,0,0,0,1,1,1,0,0,3,0,0,0,4097.222222222223,21532846.715328466,98333.33333333333,147500.0,0.5255474452554745,2153.284671532847,3,0,1,0,0.0416666666666666,0.6666666666666666,0.5255474452554745,Premium,7,12.59473402514672,Townhouse,2,470000.0,477500.0,1,False,True
58000.0,Glen Norah,Harare High Density,4 Bedroom House,4.0,2.0,300.0,240.0,0,0,0,0,0,1,0,0,0,1,0,0,0,193.33333333333334,2416666.6666666665,14500.0,29000.0,1.25,241.66666666666666,1,0,1,0,,0.5,,Budget,7,10.968215530759236,House,0,45000.0,58000.0,0,True,False
150000.0,Bluff Hill,Harare West,3 Bedroom Townhouse Complex,3.0,3.0,200.0,400.0,0,0,0,0,1,1,1,0,0,3,0,0,0,750.0,3750000.0,50000.0,50000.0,0.5,375.0,3,0,1,0,0.015,1.0,0.5,Mid,7,11.918397239722838,Townhouse,1,200000.0,150000.0,1,False,True
35000.0,Unknown,Unknown,5 Bedroom House,5.0,1.0,180.0,274.0,0,0,0,0,0,1,1,0,0,2,1,1,1,194.44444444444446,1277372.2627737226,7000.0,35000.0,0.656934306569343,127.73722627737226,2,0,1,0,0.0277777777777777,0.2,0.656934306569343,Budget,7,10.463131911491967,House,0,105000.0,105000.0,0,True,False
360000.0,Emerald Hill,Harare West,4 Bedroom House,4.0,2.0,200.0,1983.0,0,1,0,1,0,1,1,0,0,4,0,0,0,1800.0,1815431.164901664,90000.0,180000.0,0.10085728693898134,181.54311649016643,3,1,2,0,0.02,0.5,0.1008572869389813,Premium,7,12.793862088206213,House,2,200000.0,357000.0,0,True,False
150000.0,Kumalo,Bulawayo East,4 Bedroom House,4.0,2.0,160.0,2632.0,0,1,0,1,1,1,0,0,0,4,0,0,0,937.5,569908.8145896656,37500.0,75000.0,0.060790273556231005,56.99088145896656,3,1,2,0,0.025,0.5,0.060790273556231,Mid,7,11.918397239722838,House,1,220000.0,245000.0,0,True,False
600000.0,Greystone Park,Harare North,4 Bedroom House,4.0,2.0,200.0,4523.0,0,0,1,1,0,1,1,0,0,4,0,0,0,3000.0,1326553.1726730047,150000.0,300000.0,0.044218439089100156,132.65531726730046,2,2,1,1,0.02,0.5,0.0442184390891001,Luxury,7,13.304686600863562,House,3,470000.0,450000.0,0,True,False
95000.0,Tynwald,Harare West,3 Bedroom House,3.0,1.0,140.0,705.0,0,0,0,0,1,1,0,0,0,2,0,0,0,678.5714285714286,1347517.730496454,31666.666666666668,95000.0,0.19858156028368795,134.75177304964538,2,0,1,0,0.0214285714285714,0.3333333333333333,0.1985815602836879,Budget,7,11.461642696843066,House,0,200000.0,110000.0,0,True,False
105000.0,Waterfalls,Harare South,4 Bedroom House,4.0,2.0,220.0,400.0,0,0,0,0,0,1,0,0,0,1,0,0,0,477.27272727272725,2625000.0,26250.0,52500.0,0.55,262.5,1,0,1,0,0.0181818181818181,0.5,0.55,Budget,7,11.561725152903833,House,0,145000.0,135000.0,0,True,False
285000.0,Mabelreign,Harare West,4 Bedroom House,4.0,2.0,315.0,1262.0,0,1,1,1,1,1,1,0,0,6,0,0,0,904.7619047619048,2258320.1267828844,71250.0,142500.0,0.24960380348652933,225.83201267828844,4,2,2,1,0.0126984126984126,0.5,0.2496038034865293,Premium,7,12.560247968016562,House,2,200000.0,172500.0,0,True,False
550000.0,Hatfield,Harare South,4 Bedroom House,4.0,2.0,700.0,6814.0,0,0,0,1,0,1,0,0,0,2,0,0,0,785.7142857142857,807161.7258585265,137500.0,275000.0,0.1027296742001761,80.71617258585266,1,1,1,0,0.0057142857142857,0.5,0.1027296742001761,Luxury,7,13.217675375388819,House,3,145000.0,215000.0,0,True,False
95000.0,Galloway,Norton,4 Bedroom House,4.0,2.0,400.0,1200.0,0,0,0,1,1,1,1,0,0,4,0,0,0,237.5,791666.6666666667,23750.0,47500.0,0.3333333333333333,79.16666666666667,3,1,1,0,0.01,0.5,0.3333333333333333,Budget,7,11.461642696843066,House,0,125000.0,145000.0,0,True,False
280000.0,Unknown,Unknown,3 Bedroom House,3.0,2.0,300.0,10000.0,0,0,0,1,0,1,0,0,0,2,1,1,1,933.3333333333334,280000.0,93333.33333333333,140000.0,0.03,28.0,1,1,1,0,0.01,0.6666666666666666,0.03,Premium,7,12.54254845357358,House,2,105000.0,105000.0,0,True,False
380000.0,Highlands,Harare North,3 Bedroom House,3.0,2.0,240.0,4845.0,0,1,0,0,0,1,1,0,0,3,0,0,0,1583.3333333333333,784313.7254901961,126666.66666666667,190000.0,0.04953560371517028,78.43137254901961,3,0,2,0,0.0125,0.6666666666666666,0.0495356037151702,Premium,7,12.847929163278053,House,2,470000.0,395000.0,0,True,False
140000.0,New Marlborough,Harare West,3 Bedroom House,3.0,2.0,500.0,798.0,0,0,0,1,1,1,0,0,0,3,0,0,0,280.0,1754385.964912281,46666.666666666664,70000.0,0.6265664160401002,175.43859649122808,2,1,1,0,0.006,0.6666666666666666,0.6265664160401002,Mid,7,11.849404844423074,House,1,200000.0,177500.0,0,True,False
73000.0,Budiriro,Harare High Density,4 Bedroom House,4.0,2.0,250.0,501.0,0,0,0,0,1,1,0,0,0,2,0,0,0,292.0,1457085.8283433134,18250.0,36500.0,0.499001996007984,145.70858283433134,2,0,1,0,0.016,0.5,0.499001996007984,Budget,7,11.19822841866684,House,0,45000.0,47000.0,0,True,False
40000.0,Dzivarasekwa,Harare High Density,4 Bedroom House,4.0,2.0,130.0,450.0,0,0,0,0,0,1,0,0,0,1,0,0,0,307.6923076923077,888888.8888888889,10000.0,20000.0,0.28888888888888886,88.88888888888889,1,0,1,0,0.0307692307692307,0.5,0.2888888888888888,Budget,7,10.596659732783579,House,0,45000.0,35000.0,0,True,False
165000.0,Sunway City,Harare East,3 Bedroom House,3.0,2.0,120.0,2518.0,0,0,1,1,0,1,1,0,0,4,0,0,0,1375.0,655281.9698173152,55000.0,82500.0,0.04765687053216839,65.52819698173154,2,2,1,1,0.025,0.6666666666666666,0.0476568705321683,Mid,7,12.013706813470414,House,1,250000.0,265000.0,0,True,False
420000.0,Gletwin Park,Harare North,5 Bedroom House,5.0,4.0,500.0,2030.0,0,1,1,1,1,1,0,0,0,5,0,0,0,840.0,2068965.5172413792,84000.0,105000.0,0.24630541871921183,206.89655172413794,3,2,2,1,0.01,0.8,0.2463054187192118,Premium,7,12.948012371209098,House,2,470000.0,420000.0,0,True,False
105000.0,Zimre Park,Harare East,4 Bedroom House,4.0,2.0,450.0,800.0,0,0,0,1,0,1,0,0,0,2,0,0,0,233.33333333333334,1312500.0,26250.0,52500.0,0.5625,131.25,1,1,1,0,0.0088888888888888,0.5,0.5625,Budget,7,11.561725152903833,House,0,250000.0,90000.0,0,True,False
520000.0,Avondale - The Ridge,Harare West,6 Bedroom House,6.0,5.0,400.0,1985.0,1,0,1,1,0,1,0,0,0,3,0,0,0,1300.0,2619647.355163728,86666.66666666667,104000.0,0.20151133501259447,261.9647355163728,1,2,1,1,0.015,0.8333333333333334,0.2015113350125944,Luxury,7,13.161586013632684,House,3,200000.0,715000.0,0,True,False
825000.0,Ryelands,Harare North,5 Bedroom House,5.0,3.0,4335.0,4335.0,0,1,1,1,1,1,1,0,0,6,0,0,0,190.3114186851211,1903114.1868512111,165000.0,275000.0,1.0,190.3114186851211,4,2,2,1,0.0011534025374855,0.6,1.0,Luxury,7,13.623139877437296,House,3,470000.0,825000.0,0,True,False
90000.0,Zimre Park,Harare East,4 Bedroom House,4.0,2.0,300.0,465.0,0,0,0,0,0,1,1,0,0,2,0,0,0,300.0,1935483.870967742,22500.0,45000.0,0.6451612903225806,193.5483870967742,2,0,1,0,,0.5,,Budget,7,11.407576060361786,House,0,250000.0,90000.0,0,True,False
260000.0,Hillside,Bulawayo South,3 Bedroom House,3.0,2.0,250.0,5238.0,0,1,1,1,0,1,1,0,0,5,0,0,0,1040.0,496372.66132111487,86666.66666666667,130000.0,0.047728140511645666,49.63726613211149,3,2,2,1,,0.6666666666666666,,Premium,7,12.468440756144114,House,2,240000.0,260000.0,0,True,False
390000.0,Brookview,Harare North,7 Bedroom House,7.0,3.0,620.0,4000.0,0,0,0,1,1,1,0,0,0,3,0,0,0,629.0322580645161,975000.0,55714.28571428572,130000.0,0.155,97.5,2,1,1,0,0.0112903225806451,0.42857142857142855,0.155,Premium,7,12.873904582205107,House,2,470000.0,475000.0,0,True,False
80000.0,Marlborough,Harare West,2 Bedroom Townhouse Complex,2.0,1.0,90.0,150.0,0,0,1,0,0,1,0,0,0,2,0,0,0,888.8888888888889,5333333.333333334,40000.0,80000.0,0.6,533.3333333333334,1,1,1,1,0.0222222222222222,0.5,0.6,Budget,7,11.289794413577894,Townhouse,0,200000.0,260000.0,1,False,True
43000.0,Hatcliffe,Harare High Density,4 Bedroom House,4.0,2.0,280.0,280.0,0,0,0,0,0,1,0,0,0,1,0,0,0,153.57142857142858,1535714.2857142857,10750.0,21500.0,1.0,153.57142857142858,1,0,1,0,0.0142857142857142,0.5,1.0,Budget,7,10.668978650219241,House,0,45000.0,35000.0,0,True,False
70000.0,Knowe,Norton,4 Bedroom House,4.0,2.0,150.0,2000.0,0,0,0,1,0,1,0,0,0,2,0,0,0,466.6666666666667,350000.0,17500.0,35000.0,0.075,35.0,1,1,1,0,0.0266666666666666,0.5,0.075,Budget,7,11.156264806643742,House,0,125000.0,130000.0,0,True,False
280000.0,Haydon Park,Harare West,5 Bedroom House,5.0,3.0,500.0,2854.0,0,0,0,1,1,1,0,0,0,3,0,0,0,560.0,981079.1871058164,56000.0,93333.33333333333,0.1751927119831815,98.10791871058164,2,1,1,0,,0.6,,Premium,7,12.54254845357358,House,2,200000.0,166500.0,0,True,False
95000.0,Crowhill Views,Harare North,5 Bedroom House,5.0,3.0,500.0,1200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,190.0,791666.6666666667,19000.0,31666.666666666668,0.4166666666666667,79.16666666666667,1,0,1,0,0.01,0.6,0.4166666666666667,Budget,7,11.461642696843066,House,0,470000.0,92500.0,0,True,False
100000.0,Biriwiri Avenue,Harare West,3 Bedroom House,3.0,2.0,250.0,540.0,0,0,0,1,1,1,1,0,0,4,0,0,0,400.0,1851851.851851852,33333.333333333336,50000.0,0.46296296296296297,185.1851851851852,3,1,1,0,0.012,0.6666666666666666,0.4629629629629629,Budget,7,11.51293546492023,House,0,200000.0,100000.0,0,True,False
85000.0,Milibizi,Kariba,3 Bedroom House,3.0,3.0,450.0,16187.0,1,0,1,0,0,1,0,0,0,2,0,0,0,188.88888888888889,52511.2744795206,28333.333333333332,28333.333333333332,0.027800086489157966,5.251127447952061,1,1,1,1,0.0066666666666666,1.0,,Budget,7,11.350418300109132,House,0,240000.0,85000.0,0,True,False
480000.0,Mount Pleasant,Harare North,3 Bedroom House,3.0,2.0,400.0,4150.0,0,1,0,1,1,1,1,0,0,5,0,0,0,1200.0,1156626.5060240964,160000.0,240000.0,0.0963855421686747,115.66265060240964,4,1,2,0,0.0075,0.6666666666666666,0.0963855421686747,Premium,7,13.081543466215237,House,2,470000.0,477500.0,0,True,False
1200000.0,Hogerty Hill,Harare North,5 Bedroom House,5.0,3.0,500.0,16187.0,1,1,1,1,1,1,0,0,0,5,0,0,0,2400.0,741335.6397108791,240000.0,400000.0,0.030888984987953297,74.13356397108791,3,2,2,1,,0.6,,Luxury,7,13.997832948091215,House,3,470000.0,380000.0,0,True,False
500000.0,Unknown,Unknown,3 Bedroom House,3.0,3.0,250.0,29542.0,1,0,1,0,1,1,0,0,1,4,1,1,1,2000.0,169250.55852684312,166666.66666666666,166666.66666666666,0.008462527926342157,16.925055852684313,2,2,2,2,,1.0,,Luxury,7,13.122365377402328,House,3,105000.0,105000.0,0,True,False
395000.0,Vainona,Harare North,8 Bedroom House,8.0,5.0,400.0,3500.0,0,0,1,1,0,1,0,0,0,3,0,0,0,987.5,1128571.4285714286,49375.0,79000.0,0.11428571428571428,112.85714285714286,1,2,1,1,0.02,0.625,0.1142857142857142,Premium,7,12.886643575525625,House,2,470000.0,350000.0,0,True,False
370000.0,Mount Pleasant Heights,Harare North,5 Bedroom House,5.0,4.0,400.0,2000.0,0,0,1,1,1,1,0,0,0,4,0,0,0,925.0,1850000.0,74000.0,92500.0,0.2,185.0,2,2,1,1,0.0125,0.8,0.2,Premium,7,12.821260987319457,House,2,470000.0,350000.0,0,True,False
175000.0,Sunridge,Harare West,3 Bedroom House,3.0,2.0,150.0,1070.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1166.6666666666667,1635514.018691589,58333.333333333336,87500.0,0.14018691588785046,163.55140186915887,1,0,1,0,0.02,0.6666666666666666,0.1401869158878504,Mid,7,12.07254696717504,House,1,200000.0,185000.0,0,True,False
395000.0,Avondale,Harare North,5 Bedroom House,5.0,2.0,500.0,2029.0,0,1,1,1,1,1,1,0,0,6,0,0,0,790.0,1946771.8087727944,79000.0,197500.0,0.2464268112370626,194.67718087727945,4,2,2,1,0.01,0.4,0.2464268112370626,Premium,7,12.886643575525625,House,2,470000.0,350000.0,0,True,False
290000.0,Shawasha Hills,Harare North,5 Bedroom House,5.0,3.0,500.0,3000.0,0,0,1,1,1,1,1,0,0,5,0,0,0,580.0,966666.6666666667,58000.0,96666.66666666667,0.16666666666666666,96.66666666666667,3,2,1,1,0.01,0.6,0.1666666666666666,Premium,7,12.577639650232573,House,2,470000.0,400000.0,0,True,False
365000.0,Quinnington,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,600.0,832.0,0,1,1,1,0,1,1,0,0,5,0,0,0,608.3333333333334,4387019.230769231,121666.66666666667,182500.0,0.7211538461538461,438.7019230769231,3,2,2,1,0.005,0.6666666666666666,0.7211538461538461,Premium,7,12.807655372286902,Townhouse,2,470000.0,350000.0,1,False,True
1000000.0,Pomona,Harare North,2 Bedroom House,2.0,1.0,200.0,8119.0,0,0,0,1,0,1,0,0,0,2,0,0,0,5000.0,1231678.778174652,500000.0,1000000.0,0.02463357556349304,123.16787781746521,1,1,1,0,0.01,0.5,0.024633575563493,Luxury,7,13.815511557963774,House,3,470000.0,400000.0,0,True,False
700000.0,Pomona,Harare North,4 Bedroom House,4.0,3.0,4055.0,4055.0,0,1,0,1,1,1,1,0,0,5,0,0,0,172.62638717632552,1726263.8717632552,175000.0,233333.33333333334,1.0,172.62638717632552,4,1,2,0,0.0009864364981504,0.75,1.0,Luxury,7,13.45883704259595,House,3,470000.0,400000.0,0,True,False
215000.0,Fortunes Gate,Bulawayo East,3 Bedroom House,3.0,3.0,250.0,4034.0,0,0,0,1,0,1,0,0,0,2,0,0,0,860.0,532969.757064948,71666.66666666667,71666.66666666667,0.061973227565691624,53.29697570649479,1,1,1,0,,1.0,,Mid,7,12.278397958261774,House,1,220000.0,215000.0,0,True,False
570000.0,Pendennis Road,Harare North,4 Bedroom House,4.0,4.0,410.0,2000.0,0,0,1,1,0,1,1,0,0,4,0,0,0,1390.2439024390244,2850000.0,142500.0,142500.0,0.205,285.0,2,2,1,1,0.0097560975609756,1.0,0.205,Luxury,7,13.25339339419516,House,3,470000.0,570000.0,0,True,False
1000000.0,Borrowdale,Harare North,5 Bedroom House,5.0,3.0,850.0,15500.0,0,0,0,0,1,1,1,0,0,3,0,0,0,1176.4705882352941,645161.2903225806,200000.0,333333.3333333333,0.054838709677419356,64.51612903225806,3,0,1,0,0.0058823529411764,0.6,0.0548387096774193,Luxury,7,13.815511557963774,House,3,470000.0,700000.0,0,True,False
128000.0,Prospect,Harare South,5 Bedroom House,5.0,2.0,500.0,2100.0,0,1,0,1,1,1,1,0,0,5,0,0,0,256.0,609523.8095238096,25600.0,64000.0,0.23809523809523808,60.95238095238095,4,1,2,0,,0.4,,Mid,7,11.759793355371237,House,1,145000.0,129000.0,0,True,False
180000.0,Mt Pleasant Heights,Harare West,6 Bedroom House,6.0,4.0,500.0,2000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,360.0,900000.0,30000.0,45000.0,0.25,90.0,1,0,1,0,0.012,0.6666666666666666,0.25,Mid,7,12.100717685412471,House,1,200000.0,300000.0,0,True,False
100000.0,Waterfalls,Harare South,4 Bedroom House,4.0,2.0,250.0,515.0,0,0,0,1,1,1,0,0,0,3,0,0,0,400.0,1941747.5728155342,25000.0,50000.0,0.4854368932038835,194.1747572815534,2,1,1,0,0.016,0.5,0.4854368932038835,Budget,7,11.51293546492023,House,0,145000.0,135000.0,0,True,False
150000.0,Waterfalls,Harare South,5 Bedroom House,5.0,2.0,2152.0,2152.0,0,0,0,0,1,1,0,0,0,2,0,0,0,69.70260223048327,697026.0223048327,30000.0,75000.0,1.0,69.70260223048327,2,0,1,0,0.0023234200743494,0.4,1.0,Mid,7,11.918397239722838,House,1,145000.0,135000.0,0,True,False
250000.0,Avondale West,Harare West,3 Bedroom House,3.0,1.0,400.0,793.0,0,1,1,1,0,1,1,0,0,5,0,0,0,625.0,3152585.1197982347,83333.33333333333,250000.0,0.5044136191677175,315.2585119798235,3,2,2,1,0.0075,0.3333333333333333,0.5044136191677175,Premium,7,12.429220196836383,House,2,200000.0,280000.0,0,True,False
320000.0,Vainona,Harare North,4 Bedroom House,4.0,3.0,235.0,2000.0,0,1,0,1,1,1,0,0,0,4,0,0,0,1361.7021276595744,1600000.0,80000.0,106666.66666666667,0.1175,160.0,3,1,2,0,0.0170212765957446,0.75,0.1175,Premium,7,12.676079399771027,House,2,470000.0,350000.0,0,True,False
250000.0,Belvedere,Harare West,3 Bedroom House,3.0,1.0,1300.0,1300.0,1,0,0,1,0,1,1,0,0,3,0,0,0,192.30769230769232,1923076.923076923,83333.33333333333,250000.0,1.0,192.30769230769232,2,1,1,0,0.0023076923076923,0.3333333333333333,1.0,Premium,7,12.429220196836383,House,2,200000.0,250000.0,0,True,False
250000.0,Greendale,Harare East,4 Bedroom House,4.0,3.0,1000.0,3914.0,0,0,0,1,1,1,0,0,0,3,0,0,0,250.0,638732.7542156362,62500.0,83333.33333333333,0.2554931016862545,63.87327542156362,2,1,1,0,0.004,0.75,0.2554931016862545,Premium,7,12.429220196836383,House,2,250000.0,230000.0,0,True,False
180000.0,Hatfield,Harare South,4 Bedroom House,4.0,2.0,400.0,3866.0,0,0,0,0,0,1,0,0,0,1,0,0,0,450.0,465597.5168132437,45000.0,90000.0,0.10346611484738748,46.559751681324364,1,0,1,0,0.01,0.5,0.1034661148473874,Mid,7,12.100717685412471,House,1,145000.0,215000.0,0,True,False
680000.0,Alexandra Park,Harare North,5 Bedroom House,5.0,3.0,750.0,3236.0,1,1,0,1,1,1,0,0,0,4,0,0,0,906.6666666666666,2101359.703337454,136000.0,226666.66666666666,0.23176761433868975,210.13597033374538,3,1,2,0,0.0066666666666666,0.6,0.2317676143386897,Luxury,7,13.429849547739444,House,3,470000.0,588500.0,0,True,False
65000.0,Glen Norah,Harare High Density,3 Bedroom House,3.0,2.0,120.0,251.0,0,0,0,1,0,1,0,0,0,2,0,0,0,541.6666666666666,2589641.434262948,21666.666666666668,32500.0,0.47808764940239046,258.9641434262948,1,1,1,0,0.025,0.6666666666666666,0.4780876494023904,Budget,7,11.082157933374816,House,0,45000.0,58000.0,0,True,False
135000.0,Manresa,Harare East,3 Bedroom House,3.0,2.0,100.0,3816.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1350.0,353773.58490566036,45000.0,67500.0,0.02620545073375262,35.37735849056604,1,0,1,0,0.03,0.6666666666666666,0.0262054507337526,Mid,7,11.813037464800539,House,1,250000.0,142500.0,0,True,False
255000.0,Unknown,Unknown,4 Bedroom House,4.0,1.0,300.0,21400.0,0,0,1,1,0,1,0,0,0,3,1,1,1,850.0,119158.87850467289,63750.0,255000.0,0.014018691588785047,11.91588785046729,1,2,1,1,,0.25,,Premium,7,12.449022745701502,House,2,105000.0,105000.0,0,True,False
650000.0,Helensvale,Harare North,5 Bedroom House,5.0,5.0,2809.0,2809.0,0,1,1,1,1,1,0,0,0,5,0,0,0,231.39907440370237,2313990.744037024,130000.0,130000.0,1.0,231.39907440370237,3,2,2,1,0.0017799928800284,1.0,1.0,Luxury,7,13.384729180332174,House,3,470000.0,650000.0,0,True,False
200000.0,Burnside,Bulawayo East,4 Bedroom House,4.0,2.0,300.0,4230.0,0,1,1,0,0,1,1,0,0,4,0,0,0,666.6666666666666,472813.23877068557,50000.0,100000.0,0.07092198581560284,47.28132387706856,3,1,2,1,0.0133333333333333,0.5,0.0709219858156028,Mid,7,12.206077645517674,House,1,220000.0,260000.0,0,True,False
